time,journey_id,question,answer
2019-05-06 07:51:32.269795,84717,question.overall_rating,3
2019-05-06 03:10:24.144325,98458,question.overall_rating,4
2019-05-06 03:10:29.789551,98458,question.staff_rating,4
2019-05-06 03:44:13.995983,85178,question.staff_rating,4
2019-05-06 05:57:34.716800,97183,question.overall_rating,3
2019-05-06 06:49:44.276161,94455,question.open_feedback,text data
2019-05-06 08:47:43.578890,86727,question.overall_rating,4
2019-05-06 04:55:35.632710,94721,question.overall_rating,4
2019-05-06 04:55:52.542353,94721,question.staff_rating,4
2019-05-06 09:06:19.232297,100589,question.staff_rating,3
2019-05-06 06:13:18.703896,86345,question.staff_rating,2
2019-05-06 05:46:00.229140,102058,question.overall_rating,2
2019-04-28 16:40:44.517955,93727,question.overall_rating,5
2019-04-28 16:40:53.409953,93727,question.staff_rating,5
2019-04-28 16:42:38.011486,93727,question.open_feedback,text data
2019-04-28 16:46:30.748855,94041,question.staff_rating,2
2019-04-28 16:48:21.004315,94041,question.open_feedback,text data
2019-04-28 17:23:24.090310,86867,question.overall_rating,4
2019-04-28 17:23:30.739237,86867,question.staff_rating,4
2019-04-28 17:24:47.233228,86867,question.open_feedback,text data
2019-04-30 05:51:40.192231,90242,question.staff_rating,5
2019-04-30 10:01:33.089228,86090,question.overall_rating,2
2019-04-30 10:46:05.783725,91876,question.overall_rating,5
2019-04-30 07:45:25.060837,87799,question.open_feedback,text data
2019-04-30 10:57:09.822146,85298,question.staff_rating,3
2019-04-30 12:32:37.834027,86543,question.overall_rating,5
2019-04-30 15:50:36.469144,83744,question.staff_rating,5
2019-04-30 15:51:28.386227,83744,question.open_feedback,text data
2019-04-30 16:35:46.972383,83613,question.staff_rating,4
2019-04-30 12:33:05.414857,86543,question.staff_rating,5
2019-04-30 15:51:42.954958,83742,question.staff_rating,5
2019-04-30 14:39:49.992702,80436,question.overall_rating,4
2019-04-30 14:39:57.128596,80436,question.staff_rating,4
2019-04-30 14:59:39.389639,78329,question.overall_rating,5
2019-04-30 15:50:30.616688,83744,question.overall_rating,5
2019-04-30 12:54:23.010981,95282,question.overall_rating,5
2019-04-30 12:54:41.795871,95282,question.staff_rating,5
2019-04-30 12:29:10.776739,84986,question.open_feedback,text data
2019-04-30 13:50:21.926262,87344,question.staff_rating,4
2019-04-30 21:37:54.656735,94866,question.overall_rating,4
2019-04-30 12:34:25.634315,86543,question.open_feedback,text data
2019-04-30 16:35:39.639427,83613,question.overall_rating,4
2019-04-30 17:45:16.029298,87593,question.staff_rating,4
2019-04-30 21:38:08.327327,94866,question.staff_rating,5
2019-04-30 18:35:32.241730,91825,question.staff_rating,5
2019-04-30 19:48:33.048106,91998,question.staff_rating,5
2019-05-01 00:52:13.924964,91098,question.overall_rating,3
2019-05-01 00:38:48.525431,83821,question.overall_rating,3
2019-05-01 01:40:28.143342,93593,question.overall_rating,4
2019-05-01 05:50:40.209936,78833,question.overall_rating,3
2019-05-01 05:53:02.091430,78833,question.open_feedback,text data
2019-05-01 07:49:55.315032,87102,question.overall_rating,1
2019-05-01 08:34:44.046252,83537,question.staff_rating,5
2019-05-01 08:48:52.484510,94691,question.open_feedback,text data
2019-05-01 11:41:13.412116,85292,question.staff_rating,4
2019-05-01 05:40:45.103755,78830,question.overall_rating,4
2019-05-01 08:17:10.311829,93320,question.staff_rating,4
2019-05-01 08:10:50.292005,69848,question.staff_rating,5
2019-05-01 10:46:14.207113,88793,question.overall_rating,4
2019-05-01 13:05:50.668433,95122,question.overall_rating,1
2019-05-01 12:21:33.980877,91941,question.staff_rating,5
2019-05-01 13:11:41.878635,83549,question.open_feedback,text data
2019-05-01 16:49:28.395500,92297,question.staff_rating,1
2019-05-01 07:45:04.609041,94727,question.staff_rating,5
2019-05-01 07:50:05.725462,87102,question.staff_rating,1
2019-05-01 13:09:20.503777,83549,question.staff_rating,5
2019-05-01 07:45:37.467138,83443,question.overall_rating,3
2019-05-01 07:46:05.299594,83443,question.staff_rating,5
2019-05-01 11:54:01.031984,82915,question.open_feedback,text data
2019-05-01 16:49:18.119162,92297,question.overall_rating,1
2019-05-01 08:10:43.998968,69848,question.overall_rating,4
2019-05-01 08:17:06.514946,93320,question.overall_rating,4
2019-05-01 14:23:19.479281,84801,question.staff_rating,5
2019-05-02 00:22:22.821956,91918,question.staff_rating,4
2019-05-01 11:39:35.212792,82915,question.overall_rating,4
2019-05-01 14:35:31.024820,83049,question.overall_rating,4
2019-05-01 20:01:27.272464,78358,question.overall_rating,1
2019-05-01 20:02:55.629169,78358,question.staff_rating,1
2019-05-01 20:52:23.028783,96126,question.overall_rating,1
2019-05-01 13:12:41.184296,83551,question.staff_rating,5
2019-05-01 18:08:07.233980,92401,question.open_feedback,text data
2019-05-01 20:04:22.445621,78358,question.open_feedback,text data
2019-05-02 00:22:08.680275,91918,question.overall_rating,2
2019-05-02 03:54:13.378596,82564,question.overall_rating,4
2019-05-02 03:54:23.905238,82564,question.staff_rating,5
2019-05-02 02:10:06.982953,85097,question.overall_rating,5
2019-05-02 03:57:11.444896,84409,question.staff_rating,5
2019-05-02 06:12:58.163590,90814,question.overall_rating,2
2019-05-02 04:46:41.618463,92286,question.staff_rating,2
2019-05-02 03:57:05.504440,84409,question.overall_rating,5
2019-05-02 05:42:09.931990,90518,question.staff_rating,2
2019-05-02 05:46:32.249157,94957,question.staff_rating,4
2019-05-02 06:13:10.654096,90814,question.staff_rating,4
2019-05-02 06:15:40.839007,90814,question.open_feedback,text data
2019-05-02 06:58:07.220855,92537,question.overall_rating,2
2019-05-02 11:19:43.498184,80758,question.overall_rating,5
2019-05-02 11:41:08.446889,82652,question.open_feedback,text data
2019-05-02 19:45:44.426865,88483,question.open_feedback,text data
2019-05-03 02:04:56.220896,70778,question.overall_rating,3
2019-05-02 13:46:19.456851,81097,question.overall_rating,4
2019-05-02 11:01:32.625403,92980,question.staff_rating,4
2019-05-02 11:38:18.023713,82652,question.overall_rating,3
2019-05-02 19:42:24.294613,88483,question.overall_rating,5
2019-05-02 16:46:42.358663,94090,question.overall_rating,4
2019-05-02 19:42:54.704185,88483,question.staff_rating,5
2019-05-02 13:38:21.446314,86782,question.staff_rating,4
2019-05-02 16:50:03.037041,94090,question.open_feedback,text data
2019-05-03 02:05:54.637695,70778,question.staff_rating,1
2019-05-03 03:35:56.818697,96103,question.overall_rating,4
2019-05-03 18:34:50.241999,82749,question.open_feedback,text data
2019-05-03 20:20:06.961628,100847,question.open_feedback,text data
2019-05-03 01:36:28.224935,88946,question.overall_rating,5
2019-05-03 01:36:37.871613,88946,question.staff_rating,5
2019-05-03 04:47:57.119390,87720,question.overall_rating,5
2019-05-03 05:36:40.982815,84948,question.overall_rating,4
2019-05-03 07:27:08.884951,80452,question.open_feedback,text data
2019-05-03 13:07:57.187211,87109,question.overall_rating,4
2019-05-04 08:17:00.043438,87515,question.open_feedback,text data
2019-05-03 18:08:37.734235,99489,question.staff_rating,5
2019-05-04 06:12:41.331724,89347,question.staff_rating,5
2019-05-03 13:54:55.343835,77758,question.staff_rating,5
2019-05-03 07:23:25.636648,80452,question.overall_rating,5
2019-05-03 13:54:45.437593,77758,question.overall_rating,5
2019-05-04 00:23:39.321928,102625,question.staff_rating,4
2019-05-03 21:01:34.357371,80479,question.staff_rating,5
2019-05-03 11:48:26.881812,80324,question.overall_rating,4
2019-05-03 11:48:35.175766,80324,question.staff_rating,5
2019-05-03 13:29:54.016892,80320,question.overall_rating,5
2019-05-03 14:49:55.976203,93850,question.staff_rating,3
2019-05-03 19:15:48.184839,80322,question.overall_rating,4
2019-05-04 08:16:09.726611,87515,question.staff_rating,3
2019-05-03 13:08:06.548224,87109,question.staff_rating,4
2019-05-03 12:55:43.412955,99509,question.open_feedback,text data
2019-05-03 18:30:46.457716,82749,question.overall_rating,4
2019-05-04 15:38:52.115253,101822,question.staff_rating,3
2019-05-05 05:16:14.829051,88737,question.overall_rating,5
2019-05-04 06:51:42.650420,92753,question.overall_rating,3
2019-05-03 19:54:56.182716,102110,question.overall_rating,4
2019-05-05 05:16:22.574985,88737,question.staff_rating,5
2019-05-03 19:55:16.276391,102110,question.staff_rating,5
2019-05-04 10:03:43.272649,87644,question.overall_rating,1
2019-05-04 16:28:32.904109,104495,question.staff_rating,5
2019-05-04 13:42:24.762590,97349,question.overall_rating,4
2019-05-04 06:12:20.268018,89347,question.overall_rating,3
2019-05-05 02:55:05.536375,84580,question.overall_rating,5
2019-05-05 05:16:53.161732,88737,question.open_feedback,text data
2019-05-05 23:42:31.609704,92927,question.overall_rating,2
2019-05-06 05:56:58.857211,93120,question.staff_rating,4
2019-05-05 16:11:52.924000,74425,question.staff_rating,4
2019-05-05 23:45:12.262801,92927,question.open_feedback,text data
2019-05-05 15:17:09.618247,97240,question.overall_rating,4
2019-05-05 16:11:45.994759,74425,question.overall_rating,4
2019-05-05 15:17:39.395577,97240,question.staff_rating,5
2019-05-06 06:06:11.517689,86953,question.overall_rating,4
2019-05-06 06:08:21.534927,85679,question.overall_rating,3
2019-05-06 11:02:40.506716,80420,question.overall_rating,5
2019-05-06 02:17:05.241122,94565,question.overall_rating,5
2019-05-05 21:42:44.819228,92075,question.staff_rating,4
2019-05-05 23:40:37.948274,86452,question.overall_rating,3
2019-05-06 06:07:55.906035,86953,question.open_feedback,text data
2019-05-05 23:42:53.778758,92927,question.staff_rating,2
2019-05-06 03:38:52.213243,101960,question.staff_rating,5
2019-05-06 07:21:03.741735,103754,question.overall_rating,4
2019-05-06 03:38:42.754928,101960,question.overall_rating,4
2019-05-06 03:44:02.312103,85178,question.overall_rating,4
2019-05-06 04:30:52.332174,92415,question.overall_rating,5
2019-05-06 06:06:20.102872,86953,question.staff_rating,3
2019-05-06 06:12:49.719209,86345,question.overall_rating,2
2019-05-06 06:16:04.267671,86345,question.open_feedback,text data
2019-04-30 11:19:10.834175,83176,question.open_feedback,text data
2019-05-06 08:54:27.850584,89566,question.overall_rating,4
2019-05-06 08:54:39.306367,89566,question.staff_rating,4
2019-05-06 06:46:17.621616,94455,question.staff_rating,4
2019-05-06 07:51:53.332390,84717,question.staff_rating,3
2019-05-06 06:46:11.590006,94455,question.overall_rating,4
2019-05-06 08:44:12.049120,85867,question.staff_rating,4
2019-05-06 07:25:51.612100,95166,question.open_feedback,text data
2019-05-06 07:24:58.315561,95166,question.overall_rating,4
2019-05-06 07:15:36.100508,102299,question.overall_rating,5
2019-05-06 07:08:03.332557,105531,question.staff_rating,5
2019-05-06 08:07:04.865462,95191,question.staff_rating,5
2019-05-06 07:18:17.572234,102299,question.open_feedback,text data
2019-05-06 07:45:54.378536,92234,question.overall_rating,3
2019-05-06 07:32:38.754747,88600,question.overall_rating,4
2019-05-06 08:06:22.309063,95191,question.overall_rating,5
2019-05-06 11:02:46.851346,80420,question.staff_rating,5
2019-05-06 07:16:47.584278,102299,question.staff_rating,4
2019-05-06 06:47:38.471775,96014,question.overall_rating,4
2019-05-06 07:25:05.499223,95166,question.staff_rating,4
2019-05-06 11:03:13.107259,80420,question.open_feedback,text data
2019-05-06 06:47:58.591912,96014,question.staff_rating,4
2019-05-06 07:32:45.039829,88600,question.staff_rating,4
2019-05-06 07:07:06.665147,105531,question.overall_rating,4
2019-05-06 08:44:04.791781,85867,question.overall_rating,3
2019-05-06 12:18:16.950369,99923,question.staff_rating,4
2019-05-06 06:48:12.389802,102054,question.overall_rating,3
2019-05-06 07:21:09.176038,103754,question.staff_rating,5
2019-05-06 11:31:58.435740,80895,question.overall_rating,5
2019-05-06 11:57:22.707360,88816,question.overall_rating,5
2019-05-06 11:21:56.737788,90810,question.overall_rating,5
2019-05-06 09:06:06.143359,100589,question.overall_rating,4
2019-05-06 11:44:04.783642,98927,question.staff_rating,1
2019-05-06 11:23:24.850659,90810,question.staff_rating,5
2019-05-06 09:42:01.854236,86183,question.overall_rating,4
2019-05-06 11:43:48.492794,98927,question.overall_rating,5
2019-05-06 11:50:16.498388,100760,question.overall_rating,3
2019-05-06 12:34:02.728175,81304,question.overall_rating,4
2019-05-06 13:07:34.930245,80604,question.overall_rating,4
2019-05-06 13:09:00.937084,80604,question.open_feedback,text data
2019-05-06 12:19:51.557973,103169,question.staff_rating,1
2019-05-06 13:39:02.051890,78711,question.overall_rating,2
2019-05-06 11:57:29.425490,88816,question.staff_rating,4
2019-05-06 13:58:13.340065,105489,question.open_feedback,text data
2019-05-06 12:18:01.089744,99923,question.overall_rating,5
2019-05-06 11:50:26.326304,100760,question.staff_rating,5
2019-05-06 11:53:25.409681,100760,question.open_feedback,text data
2019-05-06 11:56:19.493113,95191,question.open_feedback,text data
2019-05-06 13:04:37.351493,70597,question.overall_rating,1
2019-05-06 13:05:32.904171,70597,question.staff_rating,1
2019-05-06 13:11:07.367809,70597,question.open_feedback,text data
2019-05-06 13:45:09.611951,94149,question.overall_rating,5
2019-05-06 13:06:37.333428,96423,question.overall_rating,5
2019-05-06 13:45:21.173712,94149,question.staff_rating,5
2019-05-06 11:44:27.930378,98927,question.open_feedback,text data
2019-05-06 12:34:17.193666,81304,question.staff_rating,5
2019-05-06 13:53:29.648414,105489,question.overall_rating,3
2019-05-06 13:02:39.658651,83810,question.staff_rating,5
2019-05-06 12:19:34.794008,103169,question.overall_rating,5
2019-05-06 13:07:44.383407,80604,question.staff_rating,4
2019-05-06 13:06:49.885844,96423,question.staff_rating,5
2019-05-06 13:02:24.075517,83810,question.overall_rating,4
2019-05-06 18:35:27.738050,81529,question.open_feedback,text data
2019-05-06 13:53:46.603363,105489,question.staff_rating,5
2019-05-06 19:23:41.093428,80440,question.staff_rating,5
2019-05-06 19:50:35.906563,95787,question.overall_rating,1
2019-05-06 14:40:06.525977,92843,question.staff_rating,5
2019-05-06 18:07:52.133981,81340,question.staff_rating,5
2019-05-06 18:09:03.761507,95164,question.staff_rating,4
2019-05-06 16:22:22.032222,88909,question.open_feedback,text data
2019-05-06 14:40:19.816342,81432,question.overall_rating,5
2019-05-07 00:51:26.283937,82608,question.overall_rating,1
2019-05-06 16:32:43.229820,83675,question.open_feedback,text data
2019-05-06 16:53:08.698486,102246,question.staff_rating,5
2019-05-06 16:27:05.530356,83675,question.staff_rating,1
2019-05-06 23:04:21.672428,81397,question.overall_rating,3
2019-05-06 17:58:30.778723,101275,question.overall_rating,5
2019-05-06 23:23:01.813801,86083,question.staff_rating,3
2019-05-06 19:22:27.599744,81395,question.staff_rating,5
2019-05-06 14:38:35.952395,92843,question.overall_rating,5
2019-05-06 16:40:17.897156,84731,question.staff_rating,5
2019-05-06 23:16:46.992630,81397,question.open_feedback,text data
2019-05-06 18:08:34.871421,95164,question.overall_rating,4
2019-05-07 02:56:56.520345,99025,question.overall_rating,5
2019-05-06 19:33:15.418003,85048,question.staff_rating,5
2019-05-06 19:23:30.616288,80440,question.overall_rating,4
2019-05-06 16:52:59.303187,102246,question.overall_rating,5
2019-05-06 20:53:32.287390,81379,question.overall_rating,5
2019-05-06 20:44:30.279742,80906,question.overall_rating,4
2019-05-06 17:59:05.040356,101275,question.staff_rating,5
2019-05-06 16:21:03.027012,88909,question.overall_rating,5
2019-05-06 16:21:06.166496,88909,question.staff_rating,5
2019-05-06 16:40:06.884356,84731,question.overall_rating,4
2019-05-07 00:51:49.260862,82608,question.staff_rating,3
2019-05-06 18:07:46.664846,81340,question.overall_rating,5
2019-05-06 18:48:06.462066,99920,question.overall_rating,4
2019-05-06 16:26:50.042009,83675,question.overall_rating,1
2019-05-06 21:04:47.323098,103757,question.overall_rating,5
2019-05-06 18:26:08.242965,81529,question.overall_rating,2
2019-05-06 19:20:49.045586,100330,question.overall_rating,3
2019-05-06 19:21:15.892975,100330,question.staff_rating,5
2019-05-06 18:26:14.674755,81529,question.staff_rating,2
2019-05-06 19:23:03.114689,81395,question.open_feedback,text data
2019-05-06 17:58:56.780860,87779,question.staff_rating,5
2019-05-06 20:44:42.749181,80906,question.staff_rating,3
2019-05-06 18:08:02.612474,81340,question.open_feedback,text data
2019-05-06 20:53:41.796986,81379,question.staff_rating,5
2019-05-06 20:45:28.601310,80906,question.open_feedback,text data
2019-05-06 17:58:30.523169,87779,question.overall_rating,5
2019-05-06 19:33:10.503429,85048,question.overall_rating,5
2019-05-06 21:32:18.973985,91640,question.staff_rating,5
